file_source,pose_index,ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_id,class_label,num_points
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,125.40186435646305,111.80973589477978,18.844401727776656,0.5410272446764424,0.38669557121596654,0.08651079630617176,0.0,1,Cable,8
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,137.87476893373884,104.71243868308892,27.829721755906,9.25734399447228,5.530431507228016,0.4073861817881088,0.0,1,Cable,11
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,158.55526381357544,112.69978021282125,36.50442114756126,32.15661541354089,19.00807190556347,1.324643916760749,0.0,1,Cable,29
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,147.935264221863,99.07229152002309,36.52977248440953,27.580815963909203,16.335114210213618,1.2042150015336262,0.0,1,Cable,22
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,167.97238371553982,101.4166317517525,41.22695886372786,3.5824816880533206,2.0374081192522766,0.17879567656637363,0.0,1,Cable,4
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,152.3275621288294,102.23816169941298,41.60689952397346,11.882710016461289,6.988669419765969,0.36466870310432853,0.0,1,Cable,6
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,154.51706650047757,109.38570453109341,41.741480521067096,13.110743990689684,7.7247221952173675,0.4982890206497359,0.0,1,Cable,6
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,132.6920331910185,113.84894088248846,42.36883288105139,2.8573673999884477,1.6575439829898357,0.13385675820271814,0.0,1,Cable,10
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,140.18054243204173,109.45254699117058,42.05967838238483,3.4185394145158057,2.096108329292747,0.1595557621868977,0.0,1,Cable,4
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,147.75822765053192,98.89455911743153,27.39782635555168,1.5959922003992517,0.9108808398247277,0.06437116285858124,0.0,1,Cable,3
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,178.0081515394653,95.42221213634834,40.85463542569063,2.4190629083910835,1.4629651468345628,0.11551037366970007,0.0,1,Cable,3
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,209.58469206445272,76.82203360699647,39.92548820176505,5.104533003723901,2.900594008047534,0.13425214354095516,0.0,1,Cable,6
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,145.69093734996568,120.91526035442394,18.74185473424898,3.8725423158311116,2.3112888584704905,0.1719710593721402,0.0,1,Cable,5
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,166.80825935602837,93.76469585379968,41.09333326482882,4.281766795192425,2.5354840094375817,0.1640942350416026,0.0,1,Cable,3
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,220.1277932461296,56.10424621753348,25.279258618626613,2.7098941285116496,1.6005432755464568,0.15315878069248967,0.0,1,Cable,3
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,194.88727308899468,91.74560028433999,16.902654395931727,24.991227477709344,14.734884111948631,0.7650506248136999,0.0,1,Cable,11
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,160.2526522929892,91.242496912777,17.78873302370605,4.1728289914921675,2.364779994854416,0.15291882047892713,0.0,1,Cable,4
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,139.77851122834056,118.05532473345485,42.246977754387295,5.759883199915436,3.411859361094969,0.30536465565035087,0.0,1,Cable,7
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,162.68221858153717,90.09998295264768,26.825786582034354,10.233238870184664,6.019661078649378,0.33526216129475017,0.0,1,Cable,7
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,233.60166809068224,68.38824804254871,34.383705894971136,3.7358518608984355,2.2704128615084187,0.10892111367490998,0.0,1,Cable,3
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,198.41051587038947,89.17820084225825,35.05653809866579,3.8357498831163923,2.3135402543845487,0.1733401506915584,0.0,1,Cable,3
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,163.06557683546333,110.3247750811793,27.137458286188288,15.12476674431565,8.979448773087157,0.6224743222670526,0.0,1,Cable,11
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,176.05775258665295,102.97217874710726,17.46559291733179,3.6342655872282137,2.204542751506608,0.08191718474309084,0.0,1,Cable,4
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,212.56561496032492,81.03521906079773,25.47638459753278,3.262081753797929,1.9007420927605096,0.05609556475801014,0.0,1,Cable,3
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,175.9268934917147,82.43420426157702,35.49748759583228,10.958021088797295,6.4352304512164835,0.4039020351566336,0.0,1,Cable,8
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,235.89390003336342,67.63775401736567,16.10602131944527,6.089539458008119,3.4666746084350564,0.1924045799713987,0.0,1,Cable,3
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,252.99467210342684,57.52336054303794,16.23259224751525,1.7944122784937235,0.9851546969520157,0.18672697258366355,0.0,1,Cable,3
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,132.16643089501184,115.31566091926896,16.170180556078975,12.879853135361572,16.29090919994887,53.50676741271717,0.0,2,Pole,5136
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,129.43499484839856,111.02117373452444,28.71181529135789,6.941404600040272,6.841527756403195,3.112681509737193,0.0,2,Pole,208
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,140.3822110250162,124.00910221278932,18.861581472811466,3.2382898975153296,2.152234049358853,1.6891881674290907,0.0,2,Pole,50
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,140.37365102075685,123.55807317420101,28.055851096799152,1.836320442762542,1.5703918916608046,1.4786543627699906,0.0,2,Pole,35
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,140.51159625313903,123.27275859223697,37.162362201304326,1.528669670785888,1.0206180994223075,1.1663771227638335,0.0,2,Pole,51
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,128.73629933505103,115.93067271286095,-18.659369878593896,2.1764769580885286,2.4662046013139616,3.9865373069149257,0.0,2,Pole,46
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,157.09181827254923,4.30788406821352,19.154172530916632,54.871376963516724,21.596385612882674,102.79503361147836,0.0,3,Turbine,2852
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,127.41643135043162,-7.48164752307061,17.420064244752645,2.1412207118674473,0.6690674376646948,3.395292473394967,0.0,3,Turbine,17
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,182.03447802772823,14.311381115062641,50.728384587289156,6.744168167555529,2.3197680101030542,7.3802156092137,0.0,3,Turbine,21
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,120.9601418325872,-10.166805300068077,53.19930476403155,3.409969627145898,1.4564764057264856,5.182779619237991,0.0,3,Turbine,40
scene_1.h5,20,-98533.1875,-29098.298828125,10292.484375,-158.3688507080078,114.65568230185546,-12.599049929117932,53.20148361325275,1.4497416001399586,0.49611568557647523,1.200279870103408,0.0,3,Turbine,25
scene_1.h5,21,-92469.6953125,-164425.765625,15589.9541015625,76.2470703125,155.95597127859403,0.04052936998183965,-9.093633108160724,6.749589592515633,6.533834903907443,48.40843749937406,0.0,0,Antenna,676
scene_1.h5,22,-92232.8125,-149011.0,13479.109375,-3.9687068462371826,34.83127236846176,0.074295045123838,1.2790528519923505,6.888089445088848,6.816351966416427,31.174526813848445,0.0,0,Antenna,13766
scene_1.h5,23,-88649.40625,-57051.55078125,10214.736328125,-45.13181686401367,66.90512456571636,-213.93806699843543,-8.919109527451567,1.7547282385045975,4.67524882021408,0.48976595611751783,0.0,3,Turbine,69
scene_1.h5,23,-88649.40625,-57051.55078125,10214.736328125,-45.13181686401367,246.12164443187783,0.4031340771558778,28.04165528229319,38.535198185345735,38.38740063039448,96.37043821194536,0.0,3,Turbine,1493
scene_1.h5,23,-88649.40625,-57051.55078125,10214.736328125,-45.13181686401367,226.86066857665827,19.92501677544106,63.42560151309026,2.6055115221909375,2.734020642112757,3.5752996077242756,0.0,3,Turbine,17
scene_1.h5,24,-86911.828125,-130535.2109375,12167.974609375,-95.62692260742188,187.95338264187077,-0.2429940287938377,24.208321996592495,5.97646053247513,7.141974057748268,50.80779128086901,0.0,0,Antenna,421
scene_1.h5,25,-86628.0859375,-136055.703125,12074.484375,-99.15970611572266,133.40904215873718,-0.10047110842848106,25.34318250876063,6.200265176100999,6.9989802385927,51.01220045451769,0.0,0,Antenna,897
scene_1.h5,26,-85595.5859375,53379.98046875,10000.0,43.75777053833008,20.526161940503904,0.009636017616551529,-0.3252625550748167,5.555523100497595,6.853767868974586,19.689982385799485,0.0,0,Antenna,19324
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,85.45777117150767,-0.0021098918861395255,-13.776475348311104,7.5612780896125,7.075650736271584,49.572711368460205,0.0,0,Antenna,3153
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,233.44122089413202,74.48404437039093,15.895140110842414,17.465604663507122,16.919655130597008,1.0630196532006373,0.0,1,Cable,12
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,177.15652450958805,104.44747179479361,32.736689070485454,21.5557862246836,21.001944733152826,0.480918710410819,0.0,1,Cable,18
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,169.2892217560517,111.44772038769648,14.348773596641017,9.184120069864491,8.950484198065368,0.2388549937672071,0.0,1,Cable,7
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,171.2826901944816,134.47262538235324,23.31780958137318,19.589632312433764,19.017942238233317,0.31609811645491703,0.0,1,Cable,25
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,168.0424403938623,137.98675616119573,14.115289352829123,14.713637825926924,14.305821053787867,0.23350145243058762,0.0,1,Cable,18
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,166.7918923367151,131.54107661970886,37.767869893355304,17.17311193945278,16.657523464371707,0.2863258108804274,0.0,1,Cable,17
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,279.3171122523946,29.946537635985678,19.422033375100874,1.6700529284970003,1.6947370255355807,0.05305030642001185,0.0,1,Cable,3
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,158.8450323428343,129.19335595082478,37.70407728234727,9.946259196427434,9.697206418617313,0.13290417618647155,0.0,1,Cable,13
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,156.4006801417409,124.42523604642216,23.28140116847503,15.84636621797128,15.292689751048087,0.30130090858578384,0.0,1,Cable,30
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,226.45340043187238,56.633431783969044,34.47383003253623,7.821540454124943,7.57671288547283,0.4324895110298925,0.0,1,Cable,4
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,193.22553266068724,113.19113447709584,23.69720820843925,4.751709098557711,4.419017921685878,0.03999702939037064,0.0,1,Cable,3
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,151.27573371093666,128.97502039242838,14.07782256693884,8.228536352352705,7.897841062927725,0.14357695438384255,0.0,1,Cable,8
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,170.70543204872507,117.65342287662817,37.871157368104036,6.133961286401785,5.969154767309874,0.07928800431930227,0.0,1,Cable,4
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,184.65069744365485,121.8906196325216,14.353228037631862,2.270357669058484,2.203023593171409,0.16877046166846554,0.0,1,Cable,4
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,165.42622886798623,139.88040357856786,32.414771302943365,7.490859484111581,7.43399436217635,0.15996904845949445,0.0,1,Cable,12
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,152.76941810320335,128.12729927664242,32.37026913365025,7.535265980687711,7.402592707271566,0.21978221713133905,0.0,1,Cable,10
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,175.54639153133058,130.01346666745368,32.5314567094443,2.4886104495923007,2.474418648919084,0.07739240953804938,0.0,1,Cable,3
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,239.6871285786342,67.73025885570019,34.524676257574505,2.1038748112146664,2.20626509614506,0.09504853142635739,0.0,1,Cable,3
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,222.68609063844377,59.6537223363356,15.903681340693657,8.92474749664379,8.897740341243534,0.5569277694118178,0.0,1,Cable,8
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,170.74103086195754,110.4628198874261,23.456965195478933,5.006087086176848,4.836016810539363,0.05576822840474449,0.0,1,Cable,5
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,202.54796255600255,104.475551093772,14.681425534065426,0.371362227789632,0.30077296505362483,0.11421669565529413,0.0,1,Cable,3
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,179.63279880513966,101.76164601436649,23.67638890514337,4.501623959547487,4.449067222018897,0.1062845121131879,0.0,1,Cable,5
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,184.79238088407908,121.00942524836907,32.6848748048251,3.5850706607645293,3.366786269892046,0.06487247227333626,0.0,1,Cable,3
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,202.4357929868096,79.98247932976231,33.33614997407361,9.76642873396898,9.540605456436936,0.1923777433117806,0.0,1,Cable,6
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,194.36160949671762,112.34579726093625,14.556543138365043,2.674387600662641,2.6177983051008624,0.1454883003663099,0.0,1,Cable,3
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,207.96705971315342,98.603267010291,33.12343041909949,4.169574599331668,3.980423724669919,0.20681195387299312,0.0,1,Cable,5
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,201.8249339139651,97.60728346032212,38.423488997134584,1.6805507161935793,1.708169586532577,0.013329458948575734,0.0,1,Cable,3
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,275.9115050787848,8.71444441811705,38.62564856619239,7.804260310502343,7.465151008877179,0.7144419904063852,0.0,1,Cable,4
scene_1.h5,27,-85566.75,-18547.669921875,10000.0,-171.91676330566406,149.24377441766296,139.19028343734357,-13.841990309582181,2.648184146761963,2.433047106232351,10.445442653199148,0.0,2,Pole,208
scene_1.h5,28,-84915.3359375,-93814.7421875,10689.1591796875,42.368202209472656,63.8324276324507,-0.06929754264711918,2.2611051517599616,8.010551092105395,6.766245725219003,53.054359575766924,0.0,0,Antenna,3916
scene_1.h5,28,-84915.3359375,-93814.7421875,10689.1591796875,42.368202209472656,231.3444619106402,-49.39316377571477,25.88041875052121,39.491319389237276,36.09388792126961,95.54050570372017,0.0,3,Turbine,1284
scene_1.h5,28,-84915.3359375,-93814.7421875,10689.1591796875,42.368202209472656,211.29260435712087,-67.77131027023349,35.9667800885418,6.092125748213988,5.545623227799894,14.228171005583292,0.0,3,Turbine,46
scene_1.h5,28,-84915.3359375,-93814.7421875,10689.1591796875,42.368202209472656,235.2287093757024,-46.09198402909627,80.54784834530753,0.7834146182823929,0.9843757354064238,6.396142224399156,0.0,3,Turbine,22
scene_1.h5,28,-84915.3359375,-93814.7421875,10689.1591796875,42.368202209472656,240.42749877871393,-40.79909704846152,20.382888758713726,8.676519824794099,7.791572729739109,42.30371025526493,0.0,3,Turbine,193
scene_1.h5,28,-84915.3359375,-93814.7421875,10689.1591796875,42.368202209472656,248.91368379099748,-33.33213882190928,20.643629767861533,6.187111461538933,5.671823917412443,14.592144121162132,0.0,3,Turbine,49
scene_1.h5,29,-84102.0703125,53529.48828125,10000.0,92.4236068725586,12.380301087513732,-0.02596744979654564,-0.326389914140619,3.829787292809904,6.259872849742806,12.661631276976202,0.0,0,Antenna,27585
scene_1.h5,30,-82847.03125,55961.34375,10000.0,-137.4200439453125,17.373872038268196,0.060153412900958436,-0.23847152427990093,3.795227732133391,6.804419173407839,17.4957086070839,0.0,0,Antenna,19297
scene_1.h5,31,-80904.046875,-100929.4140625,11010.845703125,-149.68438720703125,270.2244477248887,0.9435842345433473,18.743382936002842,6.378554559680026,4.8102275787345885,33.22602463987979,0.0,0,Antenna,144
scene_1.h5,32,-77521.1796875,-88575.671875,10387.4404296875,64.05915069580078,154.1661554946411,-3.457412320376097,24.41774275006783,29.996901827811598,61.24870204608646,94.3463217091278,0.0,3,Turbine,4958
scene_1.h5,32,-77521.1796875,-88575.671875,10387.4404296875,64.05915069580078,149.22162158299864,1.6048902643039376,-28.45109630696696,7.048424274070413,8.933618094028308,1.548604736714406,0.0,3,Turbine,77
scene_1.h5,32,-77521.1796875,-88575.671875,10387.4404296875,64.05915069580078,144.85406340483812,-22.707813445808178,12.348696683704333,1.9504400583521715,3.823387447595355,5.456152092357545,0.0,3,Turbine,38
scene_1.h5,32,-77521.1796875,-88575.671875,10387.4404296875,64.05915069580078,142.8504893030128,-26.611230007511693,22.810718219138,0.41266548398428426,0.6956247973527354,2.76289406887895,0.0,3,Turbine,25
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,217.63880878200365,-192.84967887447112,-11.033414215153005,3.879413655185573,6.8367618894100985,0.8198186538734635,0.0,1,Cable,9
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,184.7759919931858,-131.9354509712441,-19.489211424896617,9.960708840618025,17.415642421745062,1.017734791487154,0.0,1,Cable,19
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,134.05260383587864,-39.15630502639009,-10.50568478144358,29.600078488670277,51.431670274563984,11.059474861894273,0.0,1,Cable,79
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,166.06100663983653,-99.1605139232066,-19.66204277145469,23.882469864666774,38.476565501588766,2.9523089434302534,0.0,1,Cable,41
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,150.81010330768467,-70.96724272605641,-17.01782391644415,4.2877702938406514,2.2105703300774167,0.4334536474738009,0.0,1,Cable,3
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,197.18180817675736,-154.2919980511962,-17.261456666159198,9.382793421190684,14.897458989554025,1.9116752292671144,0.0,1,Cable,15
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,209.8247344249408,-179.00327229893355,-13.487827522855175,4.6448104658381055,0.04247048674102416,0.30845165097695926,0.0,1,Cable,3
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,204.7078728075415,-169.45416705066077,-15.025707278124326,4.714913087679605,6.009886728353109,0.9569810318130791,0.0,1,Cable,8
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,53.65943348976817,-0.9847343033890645,1.9290719504795355,17.906064822431887,10.437105832310984,54.58436657204831,0.0,3,Turbine,15921
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,66.82952859142068,-5.069165619513225,13.087674967247436,1.1599044242918524,0.35883524101369435,3.7996931073926206,0.0,3,Turbine,37
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,46.16434655275071,-2.3128050474998494,10.082513785903712,1.064093351625516,0.3235750970397615,3.5789190737692422,0.0,3,Turbine,39
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,36.82437893187371,-1.0736861298317466,14.812441491591816,5.2824533970111816,0.9578288589492929,2.919526337985525,0.0,3,Turbine,132
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,96.38190578976386,-8.89199410622464,44.93699140520603,1.4911934266711029,0.33993559658688355,0.3123148910374596,0.0,3,Turbine,22
scene_1.h5,33,-76505.765625,-74175.2578125,10000.0,-7.4287567138671875,91.67926209921421,-8.2563564665974,41.722879623816326,2.3418536633522535,0.3729083732057976,0.6861486320272405,0.0,3,Turbine,31
scene_1.h5,34,-72800.3046875,-48024.296875,10000.0,-85.90030670166016,244.36401935704518,-85.30103558551862,-11.398275140657747,24.402907337090653,18.021080869336856,5.972947719069978,0.0,1,Cable,21
scene_1.h5,34,-72800.3046875,-48024.296875,10000.0,-85.90030670166016,173.5770081814384,-145.85711469575858,-20.032427392637807,23.353392365112143,18.86460266886249,1.5512864332325513,0.0,1,Cable,74
scene_1.h5,34,-72800.3046875,-48024.296875,10000.0,-85.90030670166016,207.97427231036022,-116.19434882887285,-18.581055581505467,24.740222070269937,21.206496423495977,3.4387194061522983,0.0,1,Cable,29
scene_1.h5,34,-72800.3046875,-48024.296875,10000.0,-85.90030670166016,226.8146568424183,-99.75511674908175,-15.601634569650225,5.381084685278864,1.5574993770706271,0.7997925075666252,0.0,1,Cable,5
scene_1.h5,34,-72800.3046875,-48024.296875,10000.0,-85.90030670166016,265.15860846198404,-68.07454277711946,-5.8157924153931475,2.911762068143105,6.75330048595832,1.3833279256412085,0.0,1,Cable,6
scene_1.h5,34,-72800.3046875,-48024.296875,10000.0,-85.90030670166016,267.1680356282193,-2.8956950261101824,27.141004498101132,7.138279735758999,53.185933517434584,83.11151442863193,0.0,3,Turbine,1032
scene_1.h5,34,-72800.3046875,-48024.296875,10000.0,-85.90030670166016,264.480335077728,15.94158104966619,67.30233163417117,1.4865199427280231,14.111182637665102,27.29529308933985,0.0,3,Turbine,179
scene_1.h5,34,-72800.3046875,-48024.296875,10000.0,-85.90030670166016,267.7079675854473,-28.853981954005427,62.64485782820094,0.9175423782581902,6.147468328387969,5.9935949379533895,0.0,3,Turbine,20
scene_1.h5,34,-72800.3046875,-48024.296875,10000.0,-85.90030670166016,264.94058471084935,11.107001045208426,84.83791795266399,0.49702516491231563,3.785468191184364,10.177261648363015,0.0,3,Turbine,25
scene_1.h5,34,-72800.3046875,-48024.296875,10000.0,-85.90030670166016,265.5915606808411,2.178518845412113,91.82874327504489,0.2548977029127286,1.297601078798042,10.46575312651612,0.0,3,Turbine,32
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,137.1094751136389,-0.1739782354419137,-19.035699317032837,7.0160852725028064,6.659736010314717,48.352222571672826,0.0,0,Antenna,1009
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,125.80528613599469,50.375598603124565,-19.471762704003346,74.24175200032683,82.41912225478653,13.188605324132403,0.0,1,Cable,633
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,197.9939936284639,-17.729040456539224,-26.236773198324972,2.6094252584436504,1.869546857808725,2.9514190535109464,0.0,1,Cable,3
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,186.98037055063494,-16.082845972911816,-22.64560799491627,5.004037369820537,5.459629717059469,9.994082671945147,0.0,1,Cable,7
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,173.0666439805058,4.597092250131547,-21.75416730542316,22.902542122384432,30.32177698432722,10.755530838025333,0.0,1,Cable,44
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,200.90259525511215,-26.26540362035007,-19.790490806590846,4.036265317562567,7.543406909438236,3.205703352676153,0.0,1,Cable,4
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,225.9776215788238,-55.853498454980055,-23.82716083302928,7.606458079641271,10.916530093115078,9.820223840757095,0.0,1,Cable,9
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,250.0111316533159,-82.61759821101322,-25.348729558430144,5.716977998055029,6.245586243207995,6.8111938946103585,0.0,1,Cable,5
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,211.77318165686938,-34.42336190832479,-20.2332583131668,1.499462163878377,1.4768457020413521,3.033125116214425,0.0,1,Cable,3
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,234.83151742351077,-63.8238875145241,-22.382662678813105,6.073576623085586,10.828099161435084,6.794001633328811,0.0,1,Cable,9
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,145.67206508204748,30.94190084950189,-25.89929512453189,1.530146131678805,1.511935207848996,4.172080169380049,0.0,2,Pole,27
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,144.13330974557482,31.76688973072236,-33.39740671700402,0.8899046464593141,0.7825023428450066,4.471702782398445,0.0,2,Pole,26
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,146.22942281135784,31.695729673983976,-16.152557843883354,1.5876975326584954,1.07640778081144,2.973985891610196,0.0,2,Pole,27
scene_1.h5,35,-65866.171875,7594.62744140625,10000.0,7.7914204597473145,145.69451284296446,31.390527083060135,-19.35698384575832,1.7651124922941221,1.0577911833982263,1.9085265441396722,0.0,2,Pole,13
scene_1.h5,36,-64603.41015625,-24595.111328125,10000.0,-14.343361854553223,50.95910863533091,0.15441640734592377,-0.7186401309262944,6.952451544316027,7.301691291741605,49.24676049601068,0.0,0,Antenna,8720
scene_1.h5,36,-64603.41015625,-24595.111328125,10000.0,-14.343361854553223,250.82539313180007,162.6401949151869,-9.765554809539438,12.886068027856936,22.19502004528377,3.7228921459326214,0.0,1,Cable,15
scene_1.h5,36,-64603.41015625,-24595.111328125,10000.0,-14.343361854553223,260.4665975395086,139.13381425357142,-12.878722217258158,7.620596353367091,11.004379708444077,1.0139581590068456,0.0,1,Cable,17
scene_1.h5,36,-64603.41015625,-24595.111328125,10000.0,-14.343361854553223,266.5485736693124,121.88930584166965,-14.197377448090574,7.899855689807339,12.545652383688036,0.7508053617344448,0.0,1,Cable,12
scene_1.h5,36,-64603.41015625,-24595.111328125,10000.0,-14.343361854553223,278.88741046717143,92.93881717662502,-15.988038390908926,2.0465667247722195,2.0880863593044126,0.07075557415550726,0.0,1,Cable,3
scene_1.h5,36,-64603.41015625,-24595.111328125,10000.0,-14.343361854553223,272.32114968442704,106.91845840566648,-15.156928174874077,3.618200707156518,8.607137498255128,0.38858648086564074,0.0,1,Cable,5
scene_1.h5,38,-63424.3515625,-7159.0859375,10000.0,-24.955459594726562,24.535013714241366,-5.275959218480677,-8.5588929752817,13.724336992485359,53.69655256551533,7.270976712605273,0.0,1,Cable,2900
scene_1.h5,38,-63424.3515625,-7159.0859375,10000.0,-24.955459594726562,138.9182566450251,-8.039052393422375,38.413706319957434,2.3581493507766425,0.7648368808230082,4.147482848300129,0.0,3,Turbine,26
scene_1.h5,38,-63424.3515625,-7159.0859375,10000.0,-24.955459594726562,122.90273817863542,-0.42549785557801556,20.144056006369524,50.540103316384716,23.513045974145175,95.42213418379248,0.0,3,Turbine,5390
